BD-S002
BD-S003
BD-S004
102,0118571020-P-0-0,reentry=1,2020-06-16T08:03:36,2020-06-16T08:40:11.999999
103,0205802600-0-1,reentry=1,2020-06-16T11:51:36,2020-06-16T12:28:11.999999
104,0119211020-D-0-0,reentry=1,2020-06-16T12:28:12,2020-06-16T15:07:47.999999
105,0703081100-0-0,reentry=1,2020-06-16T15:07:48,2020-06-16T17:47:23.999999
106,0118421020-A-0-0,reentry=1,2020-06-16T17:47:24,2020-06-16T18:23:59.999999
107,0118941020-0-0,reentry=1,2020-06-16T18:24:00,2020-06-16T19:00:35.999999
108,0304061100-C-0-0,reentry=1,2020-06-16T19:00:36,2020-06-16T21:40:11.999999
109,0304021100-Fe-0-0,reentry=1,2020-06-16T21:40:12,2020-06-17T00:19:47.999999
BD-S018
1,0204582740-0-0,reentry=1,2020-06-11T07:04:48,2020-06-11T07:04:47.999999
2,0703111100-0-0,reentry=1,2020-06-11T22:52:12,2020-06-11T22:52:11.999999
3,0118731020-0-0,reentry=1,2020-06-12T21:55:12,2020-06-12T21:55:11.999999
4,0118711020-0-1,reentry=1,2020-06-13T10:15:00,2020-06-13T10:14:59.999999
5,0118691020-0-0,reentry=1,2020-06-14T01:04:48,2020-06-14T01:04:47.999999
6,0118701020-0-0,reentry=1,2020-06-14T01:41:24,2020-06-14T01:41:23.999999
7,0703131100-0-0,reentry=1,2020-06-14T06:34:48,2020-06-14T06:34:47.999999
8,0703121100-0-0,reentry=1,2020-06-14T07:11:24,2020-06-14T07:11:23.999999
9,0703101100-0-0,reentry=1,2020-06-14T07:48:00,2020-06-14T07:47:59.999999
10,0118721020-0-0,reentry=1,2020-06-14T09:01:12,2020-06-14T09:01:11.999999
11,0118631020-0-0,reentry=1,2020-06-14T10:14:24,2020-06-14T10:14:23.999999
12,0118741020-0-0,reentry=1,2020-06-14T10:51:00,2020-06-14T10:50:59.999999
13,0703011100-0-0,reentry=1,2020-06-14T11:27:36,2020-06-14T11:27:35.999999
14,0119181020-0-0,reentry=1,2020-06-15T10:31:48,2020-06-15T10:31:47.999999
15,0119191020-0-0,reentry=1,2020-06-15T11:08:24,2020-06-15T11:08:23.999999
16,0703151100-0-0,reentry=1,2020-06-15T12:58:12,2020-06-15T12:58:11.999999
17,0703141100-0-0,reentry=1,2020-06-15T14:48:00,2020-06-15T14:47:59.999999
18,0118751020-0-0,reentry=1,2020-06-15T16:04:12,2020-06-15T16:04:11.999999
BD-S019
1,0118921020-0-0,reentry=1,2020-06-10T06:58:48,2020-06-10T06:58:47.999999
2,0118501020-P-0-0,reentry=1,2020-06-11T22:41:24,2020-06-12T01:20:59.999999
3,0118471020-P-0-0,reentry=1,2020-06-12T01:21:00,2020-06-12T04:00:35.999999
4,0118461020-P-0-0,reentry=1,2020-06-12T04:00:36,2020-06-12T06:40:11.999999
5,0118451020-P-0-0,reentry=1,2020-06-12T06:40:12,2020-06-12T09:19:47.999999
6,0118441020-P-0-0,reentry=1,2020-06-12T09:19:48,2020-06-12T11:59:23.999999
7,0118431020-P-0-0,reentry=1,2020-06-12T11:59:24,2020-06-12T14:38:59.999999
8,0118411020-P-0-0,reentry=1,2020-06-12T14:39:00,2020-06-12T17:18:35.999999
9,0118911020-0-0,reentry=1,2020-06-12T17:18:36,2020-06-12T17:18:35.999999
10,0118981020-C-0-0,reentry=1,2020-06-12T17:18:36,2020-06-12T17:18:35.999999
11,0118401020-P-0-0,reentry=1,2020-06-12T17:18:36,2020-06-12T19:58:11.999999
12,9800257701-0-0,reentry=1,2020-06-12T21:18:36,2020-06-12T23:58:11.999999
13,0118491020-P-0-0,reentry=1,2020-06-12T23:58:12,2020-06-13T02:37:47.999999
14,0118991020-A-0-0,reentry=1,2020-06-13T02:37:48,2020-06-13T02:37:47.999999
15,0118481020-P-0-0,reentry=1,2020-06-13T02:37:48,2020-06-13T05:17:23.999999
16,0118391020-P-0-0,reentry=1,2020-06-13T05:17:24,2020-06-13T07:56:59.999999
17,0118381020-P-0-0,reentry=1,2020-06-13T07:57:00,2020-06-13T10:36:35.999999
18,0117981020-0-0,reentry=1,2020-06-13T10:36:36,2020-06-13T13:16:11.999999
19,0119271020-0-0,reentry=1,2020-06-13T13:16:12,2020-06-13T15:55:47.999999
20,0119291020-0-0,reentry=1,2020-06-13T16:30:36,2020-06-13T19:10:11.999999
21,0206272680-0-0,reentry=1,2020-06-14T04:00:36,2020-06-14T06:40:11.999999
22,0206902680-0-0,reentry=1,2020-06-14T14:51:36,2020-06-14T17:31:11.999999
23,0119001020-0-0,reentry=1,2020-06-14T19:51:36,2020-06-14T22:31:11.999999
24,0205782740-0-0,reentry=1,2020-06-15T16:27:36,2020-06-15T19:07:11.999999
25,0205772740-0-0,reentry=1,2020-06-15T23:32:24,2020-06-16T02:11:59.999999
26,0205792740-0-0,reentry=1,2020-06-16T04:51:00,2020-06-16T07:30:35.999999
27,0119281020-0-0,reentry=1,2020-06-16T21:00:36,2020-06-16T23:40:11.999999
BD-S020
1,0118881020-0-0,reentry=1,2020-06-10T10:15:00,2020-06-10T12:54:35.999999
2,0118801020-0-0,reentry=1,2020-06-10T12:54:36,2020-06-10T15:34:11.999999
3,0118811020-0-0,reentry=1,2020-06-10T15:34:12,2020-06-10T18:13:47.999999
4,0118961020-0-0,reentry=1,2020-06-10T18:13:48,2020-06-10T20:53:23.999999
5,0118931020-0-0,reentry=1,2020-06-10T20:53:24,2020-06-10T23:32:59.999999
6,0118771020-0-0,reentry=1,2020-06-10T23:33:00,2020-06-11T02:12:35.999999
7,0119321020-0-0,reentry=1,2020-06-11T02:12:36,2020-06-11T04:52:11.999999
8,0118791020-0-0,reentry=1,2020-06-11T04:52:12,2020-06-11T07:31:47.999999
9,0118781020-0-0,reentry=1,2020-06-11T07:31:48,2020-06-11T10:11:23.999999
10,0118671020-0-0,reentry=1,2020-06-11T18:15:36,2020-06-11T20:55:11.999999
11,0118821020-0-0,reentry=1,2020-06-11T23:00:36,2020-06-12T01:40:11.999999
12,0119301020-0-0,reentry=1,2020-06-12T01:40:12,2020-06-12T04:19:47.999999
13,0118761020-0-0,reentry=1,2020-06-12T09:57:00,2020-06-12T12:36:35.999999
14,0118871020-0-0,reentry=1,2020-06-12T12:36:36,2020-06-12T15:16:11.999999
15,0119261020-0-0,reentry=1,2020-06-12T15:16:48,2020-06-12T17:56:23.999999
16,0118951020-0-0,reentry=1,2020-06-12T18:49:12,2020-06-12T21:28:47.999999
17,0118841020-0-0,reentry=1,2020-06-12T22:16:12,2020-06-13T00:55:47.999999
18,0118971020-0-0,reentry=1,2020-06-13T00:55:48,2020-06-13T03:35:23.999999
19,0601811220-0-0,reentry=1,2020-06-13T06:58:48,2020-06-13T09:38:23.999999
20,0118851020-0-0,reentry=1,2020-06-13T12:00:00,2020-06-13T14:39:35.999999
21,0119251020-P-0-0,reentry=1,2020-06-13T19:46:48,2020-06-13T22:26:23.999999
22,0118651020-0-0,reentry=1,2020-06-13T22:26:24,2020-06-14T01:05:59.999999
23,0206282680-0-0,reentry=1,2020-06-14T13:05:24,2020-06-14T15:44:59.999999
24,0118831020-0-0,reentry=1,2020-06-14T15:45:00,2020-06-14T18:24:35.999999
25,0119331020-0-0,reentry=1,2020-06-14T18:40:48,2020-06-14T21:20:23.999999
26,0118861020-0-0,reentry=1,2020-06-14T21:37:48,2020-06-15T00:17:23.999999
27,0119011020-0-0,reentry=1,2020-06-15T01:46:48,2020-06-15T04:26:23.999999
28,0206212680-0-0,reentry=1,2020-06-15T11:09:00,2020-06-15T13:48:35.999999
29,0206202680-0-0,reentry=1,2020-06-15T13:48:36,2020-06-15T16:28:11.999999
30,0206192680-0-0,reentry=1,2020-06-15T16:28:12,2020-06-15T19:07:47.999999
31,0206222680-0-0,reentry=1,2020-06-15T20:00:00,2020-06-15T22:39:35.999999
32,0206232680-0-0,reentry=1,2020-06-16T03:04:48,2020-06-16T05:44:23.999999
33,0206252680-0-0,reentry=1,2020-06-16T06:37:12,2020-06-16T09:16:47.999999
34,0119311020-0-0,reentry=1,2020-06-16T09:16:48,2020-06-16T11:56:23.999999
35,0118551020-A-0-0,reentry=1,2020-06-16T11:56:24,2020-06-16T14:35:59.999999
36,0205802600-0-1,reentry=1,2020-06-16T16:00:36,2020-06-16T18:40:11.999999
37,0118571020-P-0-0,reentry=1,2020-06-16T18:40:12,2020-06-16T21:19:47.999999
38,0118421020-A-0-0,reentry=1,2020-06-16T21:19:48,2020-06-16T23:59:23.999999
39,0118941020-0-0,reentry=1,2020-06-16T23:59:24,2020-06-17T02:38:59.999999
BD-S021
1,0118921020-0-0,reentry=1,2020-06-10T06:58:48,2020-06-10T06:58:47.999999
2,0118911020-0-0,reentry=1,2020-06-12T17:18:36,2020-06-12T17:18:35.999999
3,0118981020-C-0-0,reentry=1,2020-06-12T17:18:36,2020-06-12T17:18:35.999999
4,0118991020-A-0-0,reentry=1,2020-06-13T02:37:48,2020-06-13T02:37:47.999999
BD-S022
BD-S023
BD-S024
1,0118501020-P-0-0,reentry=1,2020-06-11T20:41:24,2020-06-11T22:41:23.999999,copper
2,0118471020-P-0-0,reentry=1,2020-06-11T22:41:24,2020-06-12T00:41:23.999999,copper
3,0118461020-P-0-0,reentry=1,2020-06-12T00:41:24,2020-06-12T02:41:23.999999,copper
4,0118451020-P-0-0,reentry=1,2020-06-12T02:41:24,2020-06-12T04:41:23.999999,copper
5,0118441020-P-0-0,reentry=1,2020-06-12T04:41:24,2020-06-12T06:41:23.999999,copper
6,0118431020-P-0-0,reentry=1,2020-06-12T06:41:24,2020-06-12T08:41:23.999999,copper
7,0118411020-P-0-0,reentry=1,2020-06-12T08:41:24,2020-06-12T10:41:23.999999,copper
8,0118401020-P-0-0,reentry=1,2020-06-12T10:41:24,2020-06-12T12:41:23.999999,copper
9,0118491020-P-0-0,reentry=1,2020-06-12T12:41:24,2020-06-12T14:41:23.999999,copper
10,0118481020-P-0-0,reentry=1,2020-06-12T14:41:24,2020-06-12T16:41:23.999999,copper
11,0118391020-P-0-0,reentry=1,2020-06-12T16:41:24,2020-06-12T18:41:23.999999,copper
12,0118381020-P-0-0,reentry=1,2020-06-12T18:41:24,2020-06-12T20:41:23.999999,copper
BD-S025
1,9800257701-0-0,reentry=1,2020-06-11T13:32:24,2020-06-11T13:32:23.999999
2,0118671020-0-0,reentry=1,2020-06-11T18:15:36,2020-06-11T18:15:35.999999
3,0119201020-0-0,reentry=1,2020-06-12T17:51:36,2020-06-12T17:51:35.999999
4,0118841020-0-0,reentry=1,2020-06-12T21:07:48,2020-06-12T21:07:47.999999
5,0118731020-0-0,reentry=1,2020-06-12T21:18:36,2020-06-12T21:18:35.999999
6,0601811220-0-0,reentry=1,2020-06-13T00:15:36,2020-06-13T00:15:35.999999
7,0118681020-0-0,reentry=1,2020-06-13T00:15:36,2020-06-13T00:15:35.999999
8,0118711020-0-1,reentry=1,2020-06-13T03:27:36,2020-06-13T03:27:35.999999
9,0118851020-0-0,reentry=1,2020-06-13T10:51:36,2020-06-13T10:51:35.999999
10,0118701020-0-0,reentry=1,2020-06-13T23:51:36,2020-06-13T23:51:35.999999
11,0118691020-0-0,reentry=1,2020-06-13T23:51:36,2020-06-13T23:51:35.999999
12,0206272680-0-0,reentry=1,2020-06-14T00:28:12,2020-06-14T00:28:11.999999
13,0118721020-0-0,reentry=1,2020-06-14T06:15:36,2020-06-14T06:15:35.999999
14,0118741020-0-0,reentry=1,2020-06-14T09:27:36,2020-06-14T09:27:35.999999
15,0118631020-0-0,reentry=1,2020-06-14T09:27:36,2020-06-14T09:27:35.999999
16,0119191020-0-0,reentry=1,2020-06-15T09:18:36,2020-06-15T09:18:35.999999
17,0119181020-0-0,reentry=1,2020-06-15T09:18:36,2020-06-15T09:18:35.999999
18,0206192680-0-0,reentry=1,2020-06-15T12:21:36,2020-06-15T12:21:35.999999
19,0205792740-0-0,reentry=1,2020-06-15T14:11:24,2020-06-15T14:11:23.999999
20,0119221020-D-0-0,reentry=1,2020-06-15T15:27:36,2020-06-15T15:27:35.999999
21,0118751020-0-0,reentry=1,2020-06-15T15:27:36,2020-06-15T15:27:35.999999
22,0119211020-D-0-0,reentry=1,2020-06-16T11:51:36,2020-06-16T11:51:35.999999
BD-S026
1,0206652600-0-0,reentry=1,2020-06-11T10:31:48,2020-06-11T10:31:47.999999
2,0206642600-0-0,reentry=1,2020-06-11T15:03:36,2020-06-11T15:03:35.999999
